name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,fixed_effect_type,feature_dimension,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
gbm_no_group-in_context-steps_2D-seed2,276nakkz,2026-07-20T06:52:07Z,gbm_no_group,in_context,2,rmse,,1.1121268170076606,,1.122029034179444,,,,,steps,2,15.0,0.2832583150532184,0.0,20.0,8.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,2bqid58k,2026-07-20T06:49:29Z,gbm_no_group,in_context,2,rmse,,1.1170848417993842,,1.1263632968292918,,,,,steps,2,135.0,0.0371262417904053,1.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,42o5mchb,2026-07-20T06:49:45Z,gbm_no_group,in_context,2,rmse,,1.375246518937271,,1.384747707915896,,,,,steps,2,101.0,0.2409214543666476,1.0,1000.0,2.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,6krhwep8,2026-07-20T06:53:50Z,gbm_no_group,in_context,2,rmse,,1.11786477335823,,1.12635617362193,,,,,steps,2,2.0,0.8401272991858839,0.0,100.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,6wko5h3l,2026-07-20T06:51:29Z,gbm_no_group,in_context,2,rmse,,1.3755403977046756,,1.384646244532376,,,,,steps,2,17.0,0.7601812767003311,0.0,100.0,2.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,7w6drf89,2026-07-20T06:49:53Z,gbm_no_group,in_context,2,rmse,,1.1174191486694995,,1.1266197681488428,,,,,steps,2,477.0,0.0102358324351751,1.0,1000.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,9c0chdwv,2026-07-20T06:53:29Z,gbm_no_group,in_context,2,rmse,,1.1148386735257385,,1.1234086237119938,,,,,steps,2,18.0,0.1723598576082492,0.0,100.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,9fbhh5bb,2026-07-20T06:52:11Z,gbm_no_group,in_context,2,rmse,,1.1166949527648695,,1.1247452701468257,,,,,steps,2,26.0,0.1254449923662644,0.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,arugwnus,2026-07-20T06:53:54Z,gbm_no_group,in_context,2,rmse,,1.1190595201817517,,1.1274492493030004,,,,,steps,2,76.0,0.181466839845264,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,b3rlgr1b,2026-07-20T06:47:36Z,gbm_no_group,in_context,2,rmse,,1.3758742617153954,,1.3847701813969069,,,,,steps,2,200.0,0.1239996783684609,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,bi4lsxtz,2026-07-20T06:49:40Z,gbm_no_group,in_context,2,rmse,,1.1147659140448851,,1.1233976788796172,,,,,steps,2,58.0,0.0543959123656852,1.0,100.0,16.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,bibid8mw,2026-07-20T06:49:49Z,gbm_no_group,in_context,2,rmse,,1.1152902560465194,,1.1243654504304537,,,,,steps,2,3.0,0.6321732490144019,0.0,100.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,dllvti2r,2026-07-20T06:48:03Z,gbm_no_group,in_context,2,rmse,,1.1152125168194966,,1.1243984352300218,,,,,steps,2,6.0,0.7234279845665414,0.0,1000.0,8.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,e2d43924,2026-07-20T06:51:23Z,gbm_no_group,in_context,2,rmse,,1.1155938100670142,,1.124135523779018,,,,,steps,2,92.0,0.0339160084943861,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,ewl8r3qs,2026-07-20T06:52:18Z,gbm_no_group,in_context,2,rmse,,1.1170350521626289,,1.1254005359020227,,,,,steps,2,17.0,0.2076764556616242,0.0,1000.0,64.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,g3coo1nb,2026-07-20T06:53:32Z,gbm_no_group,in_context,2,rmse,,1.3759076079976598,,1.3846591049213075,,,,,steps,2,402.0,0.056561272438125,1.0,100.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,hagsepfz,2026-07-20T06:47:51Z,gbm_no_group,in_context,2,rmse,,1.1194297432096068,,1.1269262348791318,,,,,steps,2,32.0,0.53236175947515,0.0,1000.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,j37ny709,2026-07-20T06:52:22Z,gbm_no_group,in_context,2,rmse,,1.116112985715885,,1.125987340032354,,,,,steps,2,469.0,0.0246366849342149,1.0,100.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,jgouajg6,2026-07-20T06:52:58Z,gbm_no_group,in_context,2,rmse,,1.117660450319535,,1.125622144666993,,,,,steps,2,185.0,0.0160785817337106,0.0,100.0,64.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,kl74ii4d,2026-07-20T06:47:18Z,gbm_no_group,in_context,2,rmse,,1.1161112989237432,,1.124939060026548,,,,,steps,2,214.0,0.0134928342680132,1.0,10.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,lnhuf77a,2026-07-20T06:51:37Z,gbm_no_group,in_context,2,rmse,,1.1165500284820136,,1.125225254068866,,,,,steps,2,26.0,0.5421814280975649,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,mvlt3ect,2026-07-20T06:52:14Z,gbm_no_group,in_context,2,rmse,,1.1130541746244205,,1.123307302347298,,,,,steps,2,4.0,0.5139503522154862,0.0,20.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,myuvospg,2026-07-20T06:47:55Z,gbm_no_group,in_context,2,rmse,,1.1175380220849946,,1.1256871644357682,,,,,steps,2,172.0,0.1110364731305462,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,pk0bkuuv,2026-07-20T06:51:33Z,gbm_no_group,in_context,2,rmse,,1.1221351513210167,,1.1298000686057712,,,,,steps,2,14.0,0.7452629792912638,0.0,100.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,r5licq6g,2026-07-20T06:51:40Z,gbm_no_group,in_context,2,rmse,,1.114900337507256,,1.1245158278162302,,,,,steps,2,414.0,0.0374181665960717,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,t30mue1d,2026-07-20T06:48:06Z,gbm_no_group,in_context,2,rmse,,1.117023675863457,,1.1254124101812215,,,,,steps,2,452.0,0.010325337616482,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,ummbyyos,2026-07-20T06:53:58Z,gbm_no_group,in_context,2,rmse,,1.117974754699406,,1.1258620527165737,,,,,steps,2,18.0,0.1469982700231391,1.0,10.0,64.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,w8xmwyer,2026-07-20T06:53:22Z,gbm_no_group,in_context,2,rmse,,1.1135088339282118,,1.1230853985481786,,,,,steps,2,79.0,0.0385852699847799,1.0,20.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,wm8qdm0k,2026-07-20T06:52:55Z,gbm_no_group,in_context,2,rmse,,1.115743688358319,,1.1248154549485354,,,,,steps,2,9.0,0.2952174928235017,0.0,1000.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,xz8nm074,2026-07-20T06:47:08Z,gbm_no_group,in_context,2,rmse,,1.116446291190962,,1.1253746622632117,,,,,steps,2,52.0,0.056115164153345,0.0,10.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed2,ysprfvyj,2026-07-20T06:47:12Z,gbm_no_group,in_context,2,rmse,,1.1140823332859264,,1.1230864472601227,,,,,steps,2,107.0,0.040596116104843,0.0,20.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,060ci7iu,2026-07-20T07:01:09Z,gbm_no_group,in_context,3,rmse,,1.3945630128333508,,1.3913021535760155,,,,,steps,2,101.0,0.2409214543666476,1.0,1000.0,2.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,3iv9mbrg,2026-07-20T07:03:38Z,gbm_no_group,in_context,3,rmse,,1.126863590742318,,1.1310679328260405,,,,,steps,2,13.0,0.2832583150532184,0.0,20.0,8.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,3l8exj49,2026-07-20T07:02:36Z,gbm_no_group,in_context,3,rmse,,1.128059515354324,,1.1350936104388292,,,,,steps,2,136.0,0.0339160084943861,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,48qjf1hp,2026-07-20T07:01:13Z,gbm_no_group,in_context,3,rmse,,1.130669864127236,,1.1357120586470888,,,,,steps,2,3.0,0.6321732490144019,0.0,100.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,5cs8rusq,2026-07-20T07:01:04Z,gbm_no_group,in_context,3,rmse,,1.1280217265118924,,1.133714214197065,,,,,steps,2,74.0,0.0543959123656852,1.0,100.0,16.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,72s8k74r,2026-07-20T07:05:21Z,gbm_no_group,in_context,3,rmse,,1.3950697243995571,,1.3918531198883402,,,,,steps,2,444.0,0.056561272438125,1.0,100.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,858txlcd,2026-07-20T07:03:46Z,gbm_no_group,in_context,3,rmse,,1.128170982006571,,1.131915312939684,,,,,steps,2,5.0,0.5139503522154862,0.0,20.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,bbujfon2,2026-07-20T07:03:54Z,gbm_no_group,in_context,3,rmse,,1.1352717081713106,,1.1374033367691558,,,,,steps,2,496.0,0.0246366849342149,1.0,100.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,cbbjkxb2,2026-07-20T06:58:48Z,gbm_no_group,in_context,3,rmse,,1.1272569665709684,,1.1329225180739766,,,,,steps,2,151.0,0.040596116104843,0.0,20.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,d2c26zu9,2026-07-20T07:05:08Z,gbm_no_group,in_context,3,rmse,,1.1273558424821324,,1.1326125682961408,,,,,steps,2,105.0,0.0385852699847799,1.0,20.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,drucu1c3,2026-07-20T07:04:32Z,gbm_no_group,in_context,3,rmse,,1.1302770963997617,,1.13667167518758,,,,,steps,2,12.0,0.2952174928235017,0.0,1000.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,e63wmdha,2026-07-20T06:59:49Z,gbm_no_group,in_context,3,rmse,,1.1311865707928912,,1.1356366999843592,,,,,steps,2,217.0,0.1110364731305462,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,epu8ckrs,2026-07-20T07:00:49Z,gbm_no_group,in_context,3,rmse,,1.1309074240390626,,1.138879539875583,,,,,steps,2,154.0,0.0371262417904053,1.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,gz9978qu,2026-07-20T07:05:58Z,gbm_no_group,in_context,3,rmse,,1.1303212715577995,,1.1374883884070186,,,,,steps,2,21.0,0.1469982700231391,1.0,10.0,64.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,ibekj1h4,2026-07-20T07:00:02Z,gbm_no_group,in_context,3,rmse,,1.131226790754611,,1.1379957017436704,,,,,steps,2,346.0,0.010325337616482,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,j8zlgv4c,2026-07-20T07:03:50Z,gbm_no_group,in_context,3,rmse,,1.1311359795318543,,1.1376208882450571,,,,,steps,2,19.0,0.2076764556616242,0.0,1000.0,64.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,jdrj96z4,2026-07-20T06:59:58Z,gbm_no_group,in_context,3,rmse,,1.1304306097207948,,1.134965423046966,,,,,steps,2,4.0,0.7234279845665414,0.0,1000.0,8.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,k7phku4z,2026-07-20T07:05:50Z,gbm_no_group,in_context,3,rmse,,1.1311525863885756,,1.135949561839768,,,,,steps,2,145.0,0.181466839845264,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,kj244uh4,2026-07-20T06:58:43Z,gbm_no_group,in_context,3,rmse,,1.1283463878642972,,1.1359252842664944,,,,,steps,2,77.0,0.056115164153345,0.0,10.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,ks4z87mm,2026-07-20T07:03:42Z,gbm_no_group,in_context,3,rmse,,1.1285899332364622,,1.1352018092517937,,,,,steps,2,30.0,0.1254449923662644,0.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,o2e8b63m,2026-07-20T06:59:44Z,gbm_no_group,in_context,3,rmse,,1.1334931538040982,,1.141143301512521,,,,,steps,2,51.0,0.53236175947515,0.0,1000.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,p4df1f75,2026-07-20T07:01:20Z,gbm_no_group,in_context,3,rmse,,1.1313368665690364,,1.1390152143279115,,,,,steps,2,437.0,0.0102358324351751,1.0,1000.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,rgpy93d8,2026-07-20T06:59:37Z,gbm_no_group,in_context,3,rmse,,1.1273659858824554,,1.132894060367765,,,,,steps,2,149.0,0.0364643955898072,0.0,100.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,rl4xzy6e,2026-07-20T07:02:51Z,gbm_no_group,in_context,3,rmse,,1.1319751745016808,,1.136408537600969,,,,,steps,2,30.0,0.7452629792912638,0.0,100.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,s5anccap,2026-07-20T07:02:54Z,gbm_no_group,in_context,3,rmse,,1.1331961530826278,,1.1376704577185577,,,,,steps,2,44.0,0.5421814280975649,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,t3gvtkks,2026-07-20T06:58:55Z,gbm_no_group,in_context,3,rmse,,1.1281856580702914,,1.1353943956527497,,,,,steps,2,315.0,0.0134928342680132,1.0,10.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,uk1cxc6j,2026-07-20T07:05:17Z,gbm_no_group,in_context,3,rmse,,1.1274481400122534,,1.1331501968420803,,,,,steps,2,28.0,0.1723598576082492,0.0,100.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,v9q6petd,2026-07-20T07:05:47Z,gbm_no_group,in_context,3,rmse,,1.1314017536665624,,1.13678996210958,,,,,steps,2,2.0,0.8401272991858839,0.0,100.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,xd5l02h2,2026-07-20T06:59:28Z,gbm_no_group,in_context,3,rmse,,1.3950592582301735,,1.3917522106475162,,,,,steps,2,229.0,0.1239996783684609,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,xp36h7kh,2026-07-20T07:02:58Z,gbm_no_group,in_context,3,rmse,,1.1322024154747945,,1.1347092573900937,,,,,steps,2,499.0,0.0374181665960717,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,ynaptptf,2026-07-20T07:02:46Z,gbm_no_group,in_context,3,rmse,,1.394644717175043,,1.391430621624641,,,,,steps,2,26.0,0.7601812767003311,0.0,100.0,2.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed3,z6yks0de,2026-07-20T07:04:37Z,gbm_no_group,in_context,3,rmse,,1.1301381744089791,,1.1363288194140888,,,,,steps,2,210.0,0.0160785817337106,0.0,100.0,64.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,08bl35fq,2026-07-20T07:13:21Z,gbm_no_group,in_context,4,rmse,,1.1210259662662838,,1.1076873387397117,,,,,steps,2,100.0,0.0371262417904053,1.0,1000.0,16.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,11wt51er,2026-07-20T07:12:34Z,gbm_no_group,in_context,4,rmse,,1.119200935686702,,1.1068188480402228,,,,,steps,2,3.0,0.7234279845665414,0.0,1000.0,8.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,2i3h3j40,2026-07-20T07:15:20Z,gbm_no_group,in_context,4,rmse,,1.12175785895361,,1.1080638363306847,,,,,steps,2,26.0,0.1254449923662644,0.0,20.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,399h8613,2026-07-20T07:15:23Z,gbm_no_group,in_context,4,rmse,,1.1197783852590315,,1.1073566396553778,,,,,steps,2,5.0,0.5139503522154862,0.0,20.0,16.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,3jin2yxs,2026-07-20T07:16:04Z,gbm_no_group,in_context,4,rmse,,1.119661479344126,,1.1067952030208543,,,,,steps,2,12.0,0.2952174928235017,0.0,1000.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,3up83mv6,2026-07-20T07:16:45Z,gbm_no_group,in_context,4,rmse,,1.1191069003024816,,1.107327116668671,,,,,steps,2,24.0,0.1723598576082492,0.0,100.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,4r18jbuf,2026-07-20T07:14:24Z,gbm_no_group,in_context,4,rmse,,1.1206975142169973,,1.1072330991203934,,,,,steps,2,111.0,0.0339160084943861,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,5g3g66pu,2026-07-20T07:14:32Z,gbm_no_group,in_context,4,rmse,,1.3923899691434147,,1.38636468738707,,,,,steps,2,20.0,0.7601812767003311,0.0,100.0,2.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,66zcdi7j,2026-07-20T07:12:11Z,gbm_no_group,in_context,4,rmse,,1.3923090466249557,,1.3866554265657605,,,,,steps,2,160.0,0.1239996783684609,1.0,20.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,82iqdh2w,2026-07-20T07:16:49Z,gbm_no_group,in_context,4,rmse,,1.392286965742213,,1.3865999778163816,,,,,steps,2,385.0,0.056561272438125,1.0,100.0,2.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,8bvr6nwq,2026-07-20T07:12:17Z,gbm_no_group,in_context,4,rmse,,1.1189849079438747,,1.1071818320162583,,,,,steps,2,108.0,0.0364643955898072,0.0,100.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,95rukmp9,2026-07-20T07:15:16Z,gbm_no_group,in_context,4,rmse,,1.118607544740203,,1.1072363726937842,,,,,steps,2,15.0,0.2832583150532184,0.0,20.0,8.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,buiaha1h,2026-07-20T07:15:27Z,gbm_no_group,in_context,4,rmse,,1.1195308729196891,,1.1067685031194,,,,,steps,2,16.0,0.2076764556616242,0.0,1000.0,64.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,bzofepqs,2026-07-20T07:17:17Z,gbm_no_group,in_context,4,rmse,,1.124597872208547,,1.1096827537598128,,,,,steps,2,22.0,0.1469982700231391,1.0,10.0,64.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,c9o0ms40,2026-07-20T07:13:28Z,gbm_no_group,in_context,4,rmse,,1.1192179562833915,,1.107111774226366,,,,,steps,2,65.0,0.0543959123656852,1.0,100.0,16.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,ex0sumer,2026-07-20T07:17:12Z,gbm_no_group,in_context,4,rmse,,1.1228075056025602,,1.1101262355838777,,,,,steps,2,88.0,0.181466839845264,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,f57e7wps,2026-07-20T07:16:08Z,gbm_no_group,in_context,4,rmse,,1.1226047771442695,,1.1097568518360608,,,,,steps,2,223.0,0.0160785817337106,0.0,100.0,64.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,gxjvm1ht,2026-07-20T07:12:27Z,gbm_no_group,in_context,4,rmse,,1.1233784439486096,,1.1112350803940712,,,,,steps,2,162.0,0.1110364731305462,0.0,100.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,ip8depmj,2026-07-20T07:12:37Z,gbm_no_group,in_context,4,rmse,,1.1197813657728382,,1.106956861997365,,,,,steps,2,338.0,0.010325337616482,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,jfoh5tfc,2026-07-20T07:11:28Z,gbm_no_group,in_context,4,rmse,,1.1225851052278064,,1.107556652557791,,,,,steps,2,68.0,0.056115164153345,0.0,10.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,jsbsan69,2026-07-20T07:14:38Z,gbm_no_group,in_context,4,rmse,,1.1221844452903824,,1.1093341288466352,,,,,steps,2,27.0,0.5421814280975649,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,kpkcryfh,2026-07-20T07:14:42Z,gbm_no_group,in_context,4,rmse,,1.124541340004678,,1.1124246213693338,,,,,steps,2,492.0,0.0374181665960717,0.0,20.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,kx49dn83,2026-07-20T07:15:31Z,gbm_no_group,in_context,4,rmse,,1.126350349294616,,1.1146190038979784,,,,,steps,2,498.0,0.0246366849342149,1.0,100.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,m4r8p5ks,2026-07-20T07:14:35Z,gbm_no_group,in_context,4,rmse,,1.1252950683449847,,1.1128581902904289,,,,,steps,2,15.0,0.7452629792912638,0.0,100.0,4.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,msqgjks1,2026-07-20T07:13:37Z,gbm_no_group,in_context,4,rmse,,1.1234286832408285,,1.1104239089146537,,,,,steps,2,3.0,0.6321732490144019,0.0,100.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,oxosxzdb,2026-07-20T07:13:33Z,gbm_no_group,in_context,4,rmse,,1.3923129659051083,,1.386506118457354,,,,,steps,2,82.0,0.2409214543666476,1.0,1000.0,2.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,pqpsgn3x,2026-07-20T07:12:23Z,gbm_no_group,in_context,4,rmse,,1.1213663138329286,,1.1093440787711295,,,,,steps,2,24.0,0.53236175947515,0.0,1000.0,4.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,sfsc07sf,2026-07-20T07:13:41Z,gbm_no_group,in_context,4,rmse,,1.1214065297178204,,1.1079660859028224,,,,,steps,2,330.0,0.0102358324351751,1.0,1000.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,tnlz7rxo,2026-07-20T07:11:34Z,gbm_no_group,in_context,4,rmse,,1.1190105152655738,,1.1072220394033856,,,,,steps,2,98.0,0.040596116104843,0.0,20.0,8.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,u9r8sm1d,2026-07-20T07:16:38Z,gbm_no_group,in_context,4,rmse,,1.119931781722876,,1.1069385028823515,,,,,steps,2,102.0,0.0385852699847799,1.0,20.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,v6dz2iku,2026-07-20T07:11:39Z,gbm_no_group,in_context,4,rmse,,1.121980086046468,,1.1074881343416445,,,,,steps,2,305.0,0.0134928342680132,1.0,10.0,32.0,255.0,-1.0,,,,,,,,,,,
gbm_no_group-in_context-steps_2D-seed4,yumcz7oy,2026-07-20T07:17:07Z,gbm_no_group,in_context,4,rmse,,1.122774594751267,,1.1114835029823211,,,,,steps,2,2.0,0.8401272991858839,0.0,100.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-few_shot-steps_2D-seed0,1bzg8rbc,2026-07-20T06:34:40Z,gbm_no_group,few_shot,0,rmse,,1.1390900376392714,,1.119274205859562,,,,,steps,2,3.0,0.6321732490144019,0.0,100.0,32.0,1000.0,-1.0,,,,,,,,,,,
gbm_no_group-few_shot-steps_2D-seed0,2147jvc0,2026-07-20T06:35:09Z,gbm_no_group,few_shot,0,rmse,,1.1376604891098538,,1.116976740791614,,,,,steps,2,88.0,0.0339160084943861,1.0,20.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-few_shot-steps_2D-seed0,2t8vp9oi,2026-07-20T06:34:04Z,gbm_no_group,few_shot,0,rmse,,1.1380935206897682,,1.1171178473890198,,,,,steps,2,291.0,0.010325337616482,0.0,1000.0,32.0,500.0,-1.0,,,,,,,,,,,
gbm_no_group-few_shot-steps_2D-seed0,3uxnbfbu,2026-07-20T06:33:46Z,gbm_no_group,few_shot,0,rmse,,1.1368378025096977,,1.1159486867061994,,,,,steps,2,95.0,0.0364643955898072,0.0,100.0,8.0,500.0,-1.0,,,,,,,,,,,
