name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
npboost-in_context-protein-seed2,2lfpauol,2026-07-21T22:06:23Z,npboost,in_context,2,rmse,0.2115854868074742,0.2441439325303581,0.2052488293797296,0.2163017062453437,425.43771052360535,0.1320412158966064,0.1340370178222656,1.8299256750054456,338.0,,,,,,,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed2,3oy58g15,2026-07-21T20:25:12Z,npboost,in_context,2,rmse,0.1615656078484831,0.2501651959136357,0.1525313181328856,0.2216281232341889,500.95582580566406,0.3072726726531982,0.2951908111572265,3.4290459422208897,186.0,,,,,,,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,959zi33z,2026-07-21T21:20:57Z,npboost,in_context,2,rmse,0.1410668801762916,0.2557036488917016,0.1262480174207521,0.2216597735655091,685.8777029514313,0.2145900726318359,0.2095375061035156,3.439709695229592,281.0,,,,,,,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,9ffpzvqb,2026-07-21T21:42:31Z,npboost,in_context,2,rmse,0.1432569550304878,0.2602235277798229,0.1261817353943083,0.2239630874429066,379.398886680603,0.2243106365203857,0.2169761657714844,3.44153266103338,147.0,,,,,,,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,a57aphm3,2026-07-21T22:13:35Z,npboost,in_context,2,rmse,0.1750722579424389,0.2474935500440287,0.1688956383628712,0.2240072718870313,443.0698716640472,0.1710348129272461,0.1701929569244384,3.3706724647440547,186.0,,,,,,,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,aw0l05m4,2026-07-21T19:59:40Z,npboost,in_context,2,rmse,0.1755489987363383,0.2869119264476054,0.1579653444190474,0.2394851012994048,243.49796080589297,0.3099212646484375,0.3008949756622314,3.46191853564996,137.0,,,,,,,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,ay0aepfu,2026-07-21T19:43:36Z,npboost,in_context,2,rmse,0.1706926133159145,0.266145553290896,0.1554908818899546,0.2202450948672291,230.4979169368744,0.2872965335845947,0.2465255260467529,3.44214698840508,71.0,,,,,,,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,bksgljt0,2026-07-21T20:03:50Z,npboost,in_context,2,rmse,0.1422946909994198,0.2568833415530413,0.1223915379221846,0.2175200098848352,464.4860653877258,0.2637834548950195,0.2522706985473633,3.4268907615381905,165.0,,,,,,,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,bnv3zqpu,2026-07-21T22:54:05Z,npboost,in_context,2,rmse,0.2625673938711346,0.2940029590317479,0.2535368889466395,0.2518972474839266,109.67176651954652,0.1826887130737304,0.1680490970611572,2.891109994243297,66.0,,,,,,,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,bruy080d,2026-07-21T19:20:11Z,npboost,in_context,2,rmse,0.1892468987441644,0.2592933608902359,0.1791473448484201,0.2225331253699798,256.8464958667755,0.3404669761657715,0.3476581573486328,3.439709695229592,144.0,,,,,,,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed2,cf2wtjfw,2026-07-21T19:15:49Z,npboost,in_context,2,rmse,0.1914202062095084,0.2955755182764422,0.1771484069292553,0.2534725164539529,142.59279036521912,0.2977590560913086,0.2845697402954101,3.4459788192262035,34.0,,,,,,,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,ezotypqj,2026-07-21T18:57:34Z,npboost,in_context,2,rmse,0.3253440856933594,0.3320800851193178,0.3186537978541145,0.299867963018005,46.49158477783203,0.3491909503936767,0.3506581783294678,1.3457285907715333,6.0,,,,,,,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,fobbqnij,2026-07-21T19:47:34Z,npboost,in_context,2,rmse,0.1370930356015727,0.2492434836469927,0.1258573199813789,0.2231260210968269,720.4386200904846,0.2526218891143799,0.2496016025543213,3.439709695229592,141.0,,,,,,,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,ghacmu6z,2026-07-21T20:11:57Z,npboost,in_context,2,rmse,0.1396309822693934,0.2546128822853409,0.1248027057182498,0.2209166344155196,788.857791185379,0.298450231552124,0.2949965000152588,3.4051124224454745,296.0,,,,,,,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed2,kzmmfra3,2026-07-21T19:18:18Z,npboost,in_context,2,rmse,0.2197483076035769,0.2958547201005281,0.2085924181788641,0.2555276360010972,105.7996277809143,0.3591787815093994,0.336055040359497,3.492946842611579,18.0,,,,,,,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,l7obirfk,2026-07-21T20:33:40Z,npboost,in_context,2,rmse,0.1558997024642466,0.277000182942538,0.130732669232199,0.2291701232437003,262.4861423969269,0.2642879486083984,0.252321720123291,3.4323182723055936,150.0,,,,,,,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,mwit3e8g,2026-07-21T21:33:52Z,npboost,in_context,2,rmse,0.1345888995127395,0.2445694493929497,0.1246731123442434,0.2203969444699992,513.6409449577332,0.2068805694580078,0.2050905227661132,3.454707154563203,213.0,,,,,,,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,ny4h0phl,2026-07-21T20:45:58Z,npboost,in_context,2,rmse,0.2179854256766183,0.2488792642522677,0.2125233573780658,0.2235297441108888,748.7839000225067,0.2229840755462646,0.2241902351379394,2.0533449065389897,313.0,,,,,,,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,o51s9rtw,2026-07-21T20:38:56Z,npboost,in_context,2,rmse,0.2155879881323837,0.297871779524264,0.2032404377900765,0.254671884492451,416.4029619693756,0.2620172500610351,0.2568528652191162,4.073959564108503,150.0,,,,,,,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,o70eaavf,2026-07-21T18:45:25Z,npboost,in_context,2,rmse,0.1383166030724289,0.2516545079251424,0.1229263132872897,0.2169174006010652,720.0675082206726,0.2731306552886963,0.2492249011993408,3.2920080829619245,261.0,,,,,,,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed2,p3vcpfhx,2026-07-21T21:32:28Z,npboost,in_context,2,rmse,0.263772054001014,0.3319486642871097,0.2533582893398165,0.2913826269576008,77.47972917556763,0.1690547466278076,0.1716382503509521,3.5407993384338083,33.0,,,,,,,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,pdb5nwai,2026-07-21T18:58:27Z,npboost,in_context,2,rmse,0.1395031533590177,0.2511751213511357,0.1281193457414048,0.2269882804613248,898.6640996932983,0.3605883121490478,0.3160862922668457,3.371978388213878,329.0,,,,,,,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,q3fm167w,2026-07-21T22:05:10Z,npboost,in_context,2,rmse,0.2775821220584032,0.3355192189487622,0.2674714995593559,0.2937478017415874,68.12597894668579,0.0978996753692627,0.1008455753326416,3.559894199632218,6.0,,,,,,,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed2,vrxgb7c8,2026-07-21T18:30:10Z,npboost,in_context,2,rmse,0.1389372224176387,0.2501135232607009,0.123124139234164,0.2177330908836388,907.1083850860596,0.2955052852630615,0.2872467041015625,3.333677871291153,178.0,,,,,,,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,w0tfkuhk,2026-07-21T22:21:03Z,npboost,in_context,2,rmse,0.167896254137418,0.2705891892820277,0.1568967706235028,0.238699973050514,1952.2112126350405,0.1850819587707519,0.1698155403137207,3.439709695229592,462.0,,,,,,,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed2,x8gygape,2026-07-21T19:14:48Z,npboost,in_context,2,rmse,0.3535560049661776,0.3365654748710787,0.3460985177070006,0.2967208759495333,53.34727025032044,0.3534917831420898,0.3386404514312744,2.9064110051024032,10.0,,,,,,,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed2,ztbsax6a,2026-07-21T20:38:08Z,npboost,in_context,2,rmse,0.3577299350645484,0.3372064063744713,0.3501823770875299,0.2968218050533408,42.51775765419006,0.3098957538604736,0.3092985153198242,2.6969507197039886,4.0,,,,,,,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,0eq6l038,2026-07-21T09:07:23Z,npboost,in_context,3,rmse,0.1284716071152105,0.204151519908289,0.1496136828166682,0.2543162303259913,326.173038482666,0.3350803852081299,0.3366796970367431,3.447774369668978,108.0,,,,,,,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,0yerxid2,2026-07-21T10:15:19Z,npboost,in_context,3,rmse,0.2597203670063085,0.2848911270975535,0.2750865922987668,0.3346488240898401,130.3554401397705,0.3183412551879883,0.3274881839752197,4.0533399464486735,60.0,,,,,,,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,1bru8tu9,2026-07-21T11:36:05Z,npboost,in_context,3,rmse,0.2588690648095533,0.2798531453205248,0.2738595557129757,0.3289312739527494,86.32323551177979,0.3243460655212402,0.3322272300720215,3.6070892409180018,8.0,,,,,,,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,1e3bqkx0,2026-07-21T11:42:06Z,npboost,in_context,3,rmse,0.1695391359229536,0.2289696945816987,0.1837728812719471,0.2675565580324917,1650.4333581924438,0.3409936428070068,0.3266611099243164,3.444742547638676,330.0,,,,,,,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,1jp14n1p,2026-07-21T08:19:17Z,npboost,in_context,3,rmse,0.293110265964415,0.2789990698450925,0.3070700376291308,0.3295604233999575,58.32195806503296,0.3426880836486816,0.3276975154876709,2.1700308303150666,13.0,,,,,,,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,2iw36qy6,2026-07-21T08:26:39Z,npboost,in_context,3,rmse,0.342810780329156,0.2912460984053458,0.3521206021724262,0.3254807817881658,55.39898228645325,0.3378157615661621,0.3378353118896484,2.917245563659027,10.0,,,,,,,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,3w7jvsub,2026-07-21T09:29:18Z,npboost,in_context,3,rmse,0.1320957290170915,0.2362674633934975,0.1572966093801039,0.2810207708371705,256.68403673172,0.3371105194091797,0.332362413406372,3.44467041597506,72.0,,,,,,,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,49dq32lc,2026-07-21T10:59:41Z,npboost,in_context,3,rmse,0.1343002186419656,0.2167561238697972,0.1480516108070931,0.2483350085501788,518.6350154876709,0.346510648727417,0.3452391624450683,3.444742547638676,177.0,,,,,,,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,629xhmyf,2026-07-21T08:31:01Z,npboost,in_context,3,rmse,0.153897707470618,0.2371767362243355,0.1753222767899676,0.2872173237975325,195.4760720729828,0.3474147319793701,0.3241777420043945,3.176988999172988,53.0,,,,,,,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,76305mjw,2026-07-21T11:37:38Z,npboost,in_context,3,rmse,0.250660062251606,0.2492521946128731,0.2613268463453764,0.283699646510021,116.06880140304564,0.2864439487457275,0.2839541435241699,2.135947212520776,51.0,,,,,,,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,844bo7yf,2026-07-21T08:25:26Z,npboost,in_context,3,rmse,0.2599464310170881,0.2778101703880901,0.2740370255314099,0.3238937692130332,68.07321786880493,0.3255379199981689,0.3353798389434814,3.5950901626249725,2.0,,,,,,,0.2,0.0004385170256085,10.0,0.8972612866432508,1.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,8iofkjiz,2026-07-21T10:09:10Z,npboost,in_context,3,rmse,0.2263317108154297,0.248223735624006,0.2371691461224173,0.2799110633596034,153.34492754936218,0.2718126773834228,0.282275915145874,3.4350892228083487,37.0,,,,,,,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,b1na6q3y,2026-07-21T08:34:23Z,npboost,in_context,3,rmse,0.151953594194472,0.2050851927921642,0.1676767661596424,0.2493102574214235,365.1333210468292,0.3443083763122558,0.3161904811859131,3.444742547638676,212.0,,,,,,,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,bfsqgjrn,2026-07-21T10:29:30Z,npboost,in_context,3,rmse,0.2480667459840143,0.2409437923257387,0.262100159914236,0.2910809919244267,209.68731260299683,0.3465526103973388,0.3234171867370605,2.377891661107373,60.0,,,,,,,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,e2iugpxa,2026-07-21T09:12:56Z,npboost,in_context,3,rmse,0.1115893453671126,0.2010599142220849,0.1368413320401819,0.2494886803231068,636.3210291862488,0.3558700084686279,0.3279647827148437,3.444742547638676,113.0,,,,,,,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,e3vxgi1s,2026-07-21T09:33:41Z,npboost,in_context,3,rmse,0.1116739233196404,0.2031756075732549,0.1358294503614046,0.2514047365468779,2097.252610206604,0.3184573650360107,0.3120689392089844,3.4413345744809267,278.0,,,,,,,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,elwzp495,2026-07-21T11:11:16Z,npboost,in_context,3,rmse,0.1098299624612522,0.1920334374856335,0.1326583270827236,0.2422118746673202,518.8930592536926,0.3423280715942383,0.347367525100708,3.46476039137842,184.0,,,,,,,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,fnv868vy,2026-07-21T11:29:10Z,npboost,in_context,3,rmse,0.236395859136814,0.2369324546031338,0.2507872299034836,0.2868413962363526,409.2928285598755,0.3499050140380859,0.3468985557556152,3.2971222620222926,68.0,,,,,,,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,frbs7dvn,2026-07-21T10:11:50Z,npboost,in_context,3,rmse,0.1351187303921902,0.2372936927711138,0.1573397274216708,0.2773898410736723,203.97235703468323,0.3332672119140625,0.3325710296630859,3.4438026514838787,103.0,,,,,,,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,i1hz0hpq,2026-07-21T07:56:21Z,npboost,in_context,3,rmse,0.1112644381639434,0.2030376515463696,0.1414331708635602,0.2563834058139766,1045.4765589237213,0.294443130493164,0.327221155166626,3.3764680153606026,194.0,,,,,,,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,jspcvcgr,2026-07-21T12:09:46Z,npboost,in_context,3,rmse,0.2458776015437853,0.2372448170188579,0.2589663528814548,0.2829062964513091,164.28712940216064,0.3541202545166015,0.3394615650177002,2.895505069745371,80.0,,,,,,,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,mrbh89nk,2026-07-21T11:09:22Z,npboost,in_context,3,rmse,0.2482605777966436,0.2793432486998362,0.2622562700863083,0.3233155899570885,92.38680481910706,0.3464701175689697,0.3326969146728515,3.554067186077789,33.0,,,,,,,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,n7nw4wyo,2026-07-21T09:23:39Z,npboost,in_context,3,rmse,0.1392585541728481,0.2252448755899177,0.1569133884815388,0.2644354586927758,330.6808271408081,0.3370568752288818,0.3632640838623047,3.4743554590332684,176.0,,,,,,,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,nokzzfq3,2026-07-21T08:40:35Z,npboost,in_context,3,rmse,0.1781209453888471,0.2002152801290549,0.1908025508973656,0.2417430217793264,1601.6247692108154,0.3365736007690429,0.3396670818328857,3.360968106317442,342.0,,,,,,,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,o7bxy2mx,2026-07-21T11:20:02Z,npboost,in_context,3,rmse,0.1164417898198038,0.2107982950266419,0.1352800708199212,0.2473865211677804,479.38849210739136,0.3514752388000488,0.3299431800842285,3.453979736059201,161.0,,,,,,,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,qai7qjw0,2026-07-21T11:39:39Z,npboost,in_context,3,rmse,0.2353168846422786,0.2377131544333173,0.2491353663002572,0.2842698356555801,137.0124135017395,0.3114910125732422,0.2887454032897949,3.394038885355926,31.0,,,,,,,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,qnof02cc,2026-07-21T08:27:41Z,npboost,in_context,3,rmse,0.1509415031725521,0.2358964382535471,0.1719745177425158,0.2842784021894362,193.99282264709475,0.3139958381652832,0.3383400440216064,3.3572387236413017,53.0,,,,,,,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,u3l2ssk9,2026-07-21T10:33:05Z,npboost,in_context,3,rmse,0.1884228178017646,0.1917090639088093,0.2035562069989247,0.2473787233034929,1572.4069952964785,0.3380391597747803,0.3411750793457031,2.467792624853223,327.0,,,,,,,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed3,vfv2xrfe,2026-07-21T11:28:07Z,npboost,in_context,3,rmse,0.3384819429510561,0.3031479061609269,0.3468728082105258,0.3317690269548635,56.76076626777649,0.6829404830932617,0.3408131599426269,3.232477876788582,11.0,,,,,,,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,vsta8idf,2026-07-21T08:13:57Z,npboost,in_context,3,rmse,0.1424858478718933,0.2474563907550219,0.1598067466390257,0.2796812638835654,314.0789248943329,0.3475885391235351,0.3263041973114013,3.5307990522694803,98.0,,,,,,,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed3,y0r9b9vy,2026-07-21T10:18:05Z,npboost,in_context,3,rmse,0.1761856843370178,0.2412138842517346,0.1935739550440984,0.2866098861290556,678.4274237155914,0.3013384342193603,0.2952640056610107,4.337351371322408,233.0,,,,,,,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed3,ydpg0jb5,2026-07-21T08:20:21Z,npboost,in_context,3,rmse,0.1770502648702482,0.2393682789885242,0.1930980217166063,0.2811561803087599,296.5116260051728,0.3407883644104004,0.3488748073577881,3.5391946616028256,91.0,,,,,,,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed4,2r6oahet,2026-07-21T15:52:31Z,npboost,in_context,4,rmse,0.195274645443162,0.2622337153019892,0.2007480913753709,0.279168825213638,176.9150583744049,0.3299002647399902,0.3317592144012451,3.4937690234095364,44.0,,,,,,,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed4,3ph8znyu,2026-07-21T16:47:01Z,npboost,in_context,4,rmse,0.2550744644856204,0.2657110330277816,0.2590200178299216,0.2785364169240379,122.52100229263306,0.3364138603210449,0.3286466598510742,2.0040153622500583,50.0,,,,,,,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,
npboost-in_context-protein-seed4,41uig1ak,2026-07-21T15:05:27Z,npboost,in_context,4,rmse,0.2044724520905923,0.2616907679972221,0.207871712874037,0.2718066951288203,116.91608095169067,0.3596558570861816,0.3399102687835693,3.5536418830586145,21.0,,,,,,,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed4,4ycm4s5i,2026-07-21T14:57:04Z,npboost,in_context,4,rmse,0.2059685178750068,0.2545520515678264,0.2098886709180028,0.2666172052724319,201.38426756858823,0.2856161594390869,0.2847917079925537,3.506579666523439,55.0,,,,,,,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed4,4yeumg29,2026-07-21T15:34:40Z,npboost,in_context,4,rmse,0.1341259786891604,0.2317622017642047,0.1479272343971172,0.2613700402564123,430.2417585849762,0.3443691730499267,0.3539197444915771,3.430096452357261,68.0,,,,,,,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed4,5d7tghqn,2026-07-21T14:48:08Z,npboost,in_context,4,rmse,0.1978733581117636,0.2561769422712177,0.2014631078633697,0.2654993613838571,257.3633637428284,0.3577208518981933,0.3399875164031982,3.5109587164979725,29.0,,,,,,,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed4,88ctqi06,2026-07-21T16:17:41Z,npboost,in_context,4,rmse,0.1464279453928877,0.2355138003120508,0.1552633159251994,0.2572086239253789,482.9938175678253,0.3422701358795166,0.3343691825866699,3.430096452357261,163.0,,,,,,,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,
npboost-in_context-protein-seed4,8lomacfq,2026-07-21T16:11:45Z,npboost,in_context,4,rmse,0.2505360247781468,0.2641399852524743,0.2542063217960583,0.2768640268321856,350.07587361335754,0.3293278217315674,0.3304986953735351,2.8055370757503786,56.0,,,,,,,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,
npboost-in_context-protein-seed4,a6x90trk,2026-07-21T16:01:50Z,npboost,in_context,4,rmse,0.3502066608920745,0.3081651460587988,0.3510495694256825,0.3050918596326216,46.36799454689026,0.3476438522338867,0.340040922164917,2.68235517199066,4.0,,,,,,,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,
