name,run_id,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_rmse_best,validation_rmse_best_epoch,validation_rmse_best_restored,model.params.dropout,model.train_params.learning_rate,validation_fixed_effect_residual_rmse,test_fixed_effect_residual_rmse,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth
npboost-in_context-log_price-seed0,edt0cfby,npboost,in_context,0,rmse,0.1277610837896289,0.2736720891806368,0.1235998511131939,0.2710861074350341,10674.690560102465,7.547239303588867,9.132019281387327,0.2657625116180467,,,,,9.574906570721083,9.577251843844644,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,esyc4eew,npboost,in_context,0,rmse,0.1343022418612762,0.2712262150636986,0.1256496241746674,0.2608381312698678,16987.2008163929,10.851935863494871,12.403079986572266,0.2513072071309995,,,,,9.0655924422047,9.059212857401814,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,eyozyevj,npboost,in_context,0,rmse,0.1272397497047488,0.2770669086772366,0.1293796734652831,0.2763591206584874,5720.580497741699,9.947866916656494,8.882899045944214,0.26772221060102,,,,,9.413541771023503,9.393722898496652,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,gn761wcq,npboost,in_context,0,rmse,0.2064417845861866,0.3457345697286801,0.205708062700806,0.3170905999890067,4750.472243070602,7.120326280593872,7.681015729904175,0.3139977535423538,,,,,8.542325877425839,8.452673408216011,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,gu41lqe4,npboost,in_context,0,rmse,0.1337551747067946,0.2800439305684051,0.1296082499021711,0.2701273147187879,6617.876002073288,10.47502064704895,11.372039079666138,0.2625572567470386,,,,,9.607961716321748,9.627908164612878,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,jcd2j78p,npboost,in_context,0,rmse,0.1279337835125382,0.2802165051452547,0.1278359877820607,0.2766712089712759,6796.25089764595,11.764971494674684,11.742076635360718,0.2723145296127592,,,,,9.581147253562454,9.583524245746789,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,pgzmtgoc,npboost,in_context,0,rmse,0.1659107537207693,0.3084549652918916,0.1589921317493271,0.2949325136142536,7035.263317108154,11.590006351470947,11.942530155181885,0.2913454229891749,,,,,9.514414092948282,9.60627118980804,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,qgvxnvou,npboost,in_context,0,rmse,0.1531444396516389,0.2888288247470646,0.1482116672621178,0.2762167799325933,4541.58053445816,9.226768970489502,9.631570100784302,0.2715414522621236,,,,,9.46185594558199,9.534826688556084,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,rav4a2y5,npboost,in_context,0,rmse,0.1289148531521767,0.258281833948419,0.1341417991860262,0.2624808303414,6639.30455994606,10.999880075454712,10.857990026474,0.2558505148467216,,,,,5.256072114447466,5.279655314114683,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,sejf72sc,npboost,in_context,0,rmse,0.1244855330081072,0.2672340566142883,0.1233325565316078,0.2676519813733213,12119.950148820875,11.38952898979187,11.779184103012083,0.260934136142507,,,,,9.586394155081148,9.587048683591147,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,,,,
npboost-in_context-log_price-seed0,snic26xn,npboost,in_context,0,rmse,0.1224516981495838,0.2681916422804116,0.123977738452278,0.2705251677411191,13441.574342012404,9.275396585464478,9.635341882705688,0.2673097477330307,,,,,9.43260648185827,9.449640037231124,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,,,,
